nodo 1,nodo 2,distancia_minima
28,10,3.43455
28,11,3.50696
28,12,3.49677
28,13,3.42034
28,14,3.49677
28,15,3.42034
28,16,3.30578
28,17,3.50696
28,18,3.40055
28,19,3.49677
28,20,3.30578
28,21,3.30578
28,22,3.50696
28,23,3.49677
28,24,3.40055
28,25,3.50696
28,26,3.30578
28,27,3.49677
28,28,0
28,29,3.50603
28,30,3.42034
28,31,3.30578
28,32,3.50696
28,33,3.49677
28,34,3.30578
28,35,3.50696
28,36,3.38452
28,37,3.49677
28,38,3.49677
28,39,3.50696
28,40,3.30578
28,41,3.38452
28,42,3.38452
28,43,3.49677
28,44,3.50696
28,45,3.50696
28,46,3.49677
28,47,3.42034
28,48,3.30578
28,49,3.50696
28,50,3.49677
28,51,3.42034
28,52,3.30578
28,53,3.50706
28,54,3.42034
28,55,3.49677
28,56,3.30578
28,57,3.50696
28,58,3.50696
28,59,3.49677
28,60,3.10553
28,61,3.49364
28,62,3.50696
28,63,3.49677
28,64,3.30578
28,65,3.30578
28,66,3.50696
28,67,3.40055
28,68,3.49677
28,69,3.30578
28,70,3.50696
28,71,3.40055
29,5,3.33795
29,6,3.52709
29,7,3.49
29,8,3.54105
29,9,3.53738
29,10,3.54002
29,11,3.54105
29,12,3.52709
29,13,3.52581
29,14,3.52709
29,15,3.52581
29,16,3.33795
29,17,3.54105
29,18,3.50603
29,19,3.52709
29,20,3.33795
29,21,3.33795
29,22,3.54105
29,23,3.52709
29,24,3.50603
29,25,3.54105
29,26,3.33795
29,27,3.52709
29,28,3.50603
29,29,0
29,30,3.52581
29,31,3.33795
29,32,3.54105
29,33,3.52709
29,34,3.33795
29,35,3.54105
29,36,3.49
29,37,3.52709
29,38,3.52709
29,39,3.54105
29,40,3.33795
29,41,3.49
29,42,3.49
29,43,3.52709
29,44,3.54105
29,45,3.54105
29,46,3.52709
29,47,3.52581
29,48,3.33795
29,49,3.54105
29,50,3.52709
29,51,3.52581
29,52,3.33795
29,53,3.53049
29,54,3.52581
29,55,3.52709
29,56,3.33795
29,57,3.54105
29,58,3.54105
29,59,3.52709
29,60,3.1377
29,61,3.52581
29,62,3.54105
29,63,3.52709
29,64,3.33795
29,65,3.33795
29,66,3.54105
29,67,3.50603
29,68,3.52709
29,69,3.33795
29,70,3.54105
29,71,3.50603
30,5,3.32556
30,6,3.51655
30,7,3.4043
30,8,3.52674
30,9,3.52684
30,10,3.45433
30,11,3.52674
30,12,3.51655
30,13,3.44012
30,14,3.51655
30,15,3.44012
30,16,3.32556
30,17,3.52674
30,18,3.42034
30,19,3.51655
30,20,3.32556
30,21,3.32556
30,22,3.52674
30,23,3.51655
30,24,3.42034
30,25,3.52674
30,26,3.32556
30,27,3.51655
30,28,3.42034
30,29,3.52581
30,30,0
30,31,3.32556
30,32,3.52674
30,33,3.51655
30,34,3.32556
30,35,3.52674
30,36,3.4043
30,37,3.51655
30,38,3.51655
30,39,3.52674
30,40,3.32556
30,41,3.4043
30,42,3.4043
30,43,3.51655
30,44,3.52674
30,45,3.52674
30,46,3.51655
30,47,3.44012
30,48,3.32556
30,49,3.52674
30,50,3.51655
30,51,3.44012
30,52,3.32556
30,53,3.52684
30,54,3.44012
30,55,3.51655
30,56,3.32556
30,57,3.52674
30,58,3.52674
30,59,3.51655
30,60,3.12531
30,61,3.51342
30,62,3.52674
30,63,3.51655
30,64,3.32556
30,65,3.32556
30,66,3.52674
30,67,3.42034
30,68,3.51655
30,69,3.32556
30,70,3.52674
30,71,3.42034
31,5,3.1377
31,6,3.32684
31,7,3.28975
31,8,3.3408
31,9,3.33713
31,10,3.33977
31,11,3.3408
31,12,3.32684
31,13,3.32556
31,14,3.32684
31,15,3.32556
31,16,3.1377
31,17,3.3408
31,18,3.30578
31,19,3.32684
31,20,3.1377
31,21,3.1377
31,22,3.3408
31,23,3.32684
31,24,3.30578
31,25,3.3408
31,26,3.1377
31,27,3.32684
31,28,3.30578
31,29,3.33795
31,30,3.32556
31,31,0
31,32,3.3408
31,33,3.32684
31,34,3.1377
31,35,3.3408
31,36,3.28975
31,37,3.32684
31,38,3.32684
31,39,3.3408
31,40,3.1377
31,41,3.28975
31,42,3.28975
31,43,3.32684
31,44,3.3408
31,45,3.3408
31,46,3.32684
31,47,3.32556
31,48,3.1377
31,49,3.3408
31,50,3.32684
31,51,3.32556
31,52,3.1377
31,53,3.33024
31,54,3.32556
31,55,3.32684
31,56,3.1377
31,57,3.3408
31,58,3.3408
31,59,3.32684
31,60,2.93745
31,61,3.32556
31,62,3.3408
31,63,3.32684
31,64,3.1377
31,65,3.1377
31,66,3.3408
31,67,3.30578
31,68,3.32684
31,69,3.1377
31,70,3.3408
31,71,3.30578
32,5,3.3408
32,6,3.53031
32,7,3.49093
32,8,3.54077
32,9,3.5406
32,10,3.54096
32,11,3.54077
32,12,3.53031
32,13,3.52674
32,14,3.53031
32,15,3.52674
32,16,3.3408
32,17,3.54077
32,18,3.50696
32,19,3.53031
32,20,3.3408
32,21,3.3408
32,22,3.54077
32,23,3.53031
32,24,3.50696
32,25,3.54077
32,26,3.3408
32,27,3.53031
32,28,3.50696
32,29,3.54105
32,30,3.52674
32,31,3.3408
32,32,0
32,33,3.53031
32,34,3.3408
32,35,3.54077
32,36,3.49093
32,37,3.53031
32,38,3.53031
32,39,3.54077
32,40,3.3408
32,41,3.49093
32,42,3.49093
32,43,3.53031
32,44,3.54077
32,45,3.54077
32,46,3.53031
32,47,3.52674
32,48,3.3408
32,49,3.54077
32,50,3.53031
32,51,3.52674
32,52,3.3408
32,53,3.54077
32,54,3.52674
32,55,3.53031
32,56,3.3408
32,57,3.54077
32,58,3.54077
32,59,3.53031
32,60,3.14055
32,61,3.52866
32,62,3.54077
32,63,3.53031
32,64,3.3408
32,65,3.3408
32,66,3.54077
32,67,3.50696
32,68,3.53031
32,69,3.3408
32,70,3.54077
32,71,3.50696
33,5,3.32684
33,6,3.52014
33,7,3.48074
33,8,3.53031
33,9,3.53043
33,10,3.53076
33,11,3.53031
33,12,3.52014
33,13,3.51655
33,14,3.52014
33,15,3.51655
33,16,3.32684
33,17,3.53031
33,18,3.49677
33,19,3.52014
33,20,3.32684
33,21,3.32684
33,22,3.53031
33,23,3.52014
33,24,3.49677
33,25,3.53031
33,26,3.32684
33,27,3.52014
33,28,3.49677
33,29,3.52709
33,30,3.51655
33,31,3.32684
33,32,3.53031
33,33,0
33,34,3.32684
33,35,3.53031
33,36,3.48074
33,37,3.52014
33,38,3.52014
33,39,3.53031
33,40,3.32684
33,41,3.48074
33,42,3.48074
33,43,3.52014
33,44,3.53031
33,45,3.53031
33,46,3.52014
33,47,3.51655
33,48,3.32684
33,49,3.53031
33,50,3.52014
33,51,3.51655
33,52,3.32684
33,53,3.52812
33,54,3.51655
33,55,3.52014
33,56,3.32684
33,57,3.53031
33,58,3.53031
33,59,3.52014
33,60,3.12659
33,61,3.51469
33,62,3.53031
33,63,3.52014
33,64,3.32684
33,65,3.32684
33,66,3.53031
33,67,3.49677
33,68,3.52014
33,69,3.32684
33,70,3.53031
33,71,3.49677
34,5,3.1377
34,6,3.32684
34,7,3.28975
34,8,3.3408
34,9,3.33713
34,10,3.33977
34,11,3.3408
34,12,3.32684
34,13,3.32556
34,14,3.32684
34,15,3.32556
34,16,3.1377
34,17,3.3408
34,18,3.30578
34,19,3.32684
34,20,3.1377
34,21,3.1377
34,22,3.3408
34,23,3.32684
34,24,3.30578
34,25,3.3408
34,26,3.1377
34,27,3.32684
34,28,3.30578
34,29,3.33795
34,30,3.32556
34,31,3.1377
34,32,3.3408
34,33,3.32684
34,34,0
34,35,3.3408
34,36,3.28975
34,37,3.32684
34,38,3.32684
34,39,3.3408
34,40,3.1377
34,41,3.28975
34,42,3.28975
34,43,3.32684
34,44,3.3408
34,45,3.3408
34,46,3.32684
34,47,3.32556
34,48,3.1377
34,49,3.3408
34,50,3.32684
34,51,3.32556
34,52,3.1377
34,53,3.33024
34,54,3.32556
34,55,3.32684
34,56,3.1377
34,57,3.3408
34,58,3.3408
34,59,3.32684
34,60,2.93745
34,61,3.32556
34,62,3.3408
34,63,3.32684
34,64,3.1377
34,65,3.1377
34,66,3.3408
34,67,3.30578
34,68,3.32684
34,69,3.1377
34,70,3.3408
34,71,3.30578
35,5,3.3408
35,6,3.53031
35,7,3.49093
35,8,3.54077
35,9,3.5406
35,10,3.54096
35,11,3.54077
35,12,3.53031
35,13,3.52674
35,14,3.53031
35,15,3.52674
35,16,3.3408
35,17,3.54077
35,18,3.50696
35,19,3.53031
35,20,3.3408
35,21,3.3408
35,22,3.54077
35,23,3.53031
35,24,3.50696
35,25,3.54077
35,26,3.3408
35,27,3.53031
35,28,3.50696
35,29,3.54105
35,30,3.52674
35,31,3.3408
35,32,3.54077
35,33,3.53031
35,34,3.3408
35,35,0
35,36,3.49093
35,37,3.53031
35,38,3.53031
35,39,3.54077
35,40,3.3408
35,41,3.49093
35,42,3.49093
35,43,3.53031
35,44,3.54077
35,45,3.54077
35,46,3.53031
35,47,3.52674
35,48,3.3408
35,49,3.54077
35,50,3.53031
35,51,3.52674
35,52,3.3408
35,53,3.54077
35,54,3.52674
35,55,3.53031
35,56,3.3408
35,57,3.54077
35,58,3.54077
35,59,3.53031
35,60,3.14055
35,61,3.52866
35,62,3.54077
35,63,3.53031
35,64,3.3408
35,65,3.3408
35,66,3.54077
35,67,3.50696
35,68,3.53031
35,69,3.3408
35,70,3.54077
35,71,3.50696
36,5,3.28975
36,6,3.48074
36,7,3.36848
36,8,3.49093
36,9,3.49103
36,10,3.41851
36,11,3.49093
36,12,3.48074
36,13,3.4043
36,14,3.48074
36,15,3.4043
36,16,3.28975
36,17,3.49093
36,18,3.38452
36,19,3.48074
36,20,3.28975
36,21,3.28975
36,22,3.49093
36,23,3.48074
36,24,3.38452
36,25,3.49093
36,26,3.28975
36,27,3.48074
36,28,3.38452
36,29,3.49
36,30,3.4043
36,31,3.28975
36,32,3.49093
36,33,3.48074
36,34,3.28975
36,35,3.49093
36,36,0
36,37,3.48074
36,38,3.48074
36,39,3.49093
36,40,3.28975
36,41,3.36848
36,42,3.36848
36,43,3.48074
36,44,3.49093
36,45,3.49093
36,46,3.48074
36,47,3.4043
36,48,3.28975
36,49,3.49093
36,50,3.48074
36,51,3.4043
36,52,3.28975
36,53,3.49103
36,54,3.4043
36,55,3.48074
36,56,3.28975
36,57,3.49093
36,58,3.49093
36,59,3.48074
36,60,3.0895
36,61,3.4776
36,62,3.49093
36,63,3.48074
36,64,3.28975
36,65,3.28975
36,66,3.49093
36,67,3.38452
36,68,3.48074
36,69,3.28975
36,70,3.49093
36,71,3.38452
37,5,3.32684
37,6,3.52014
37,7,3.48074
37,8,3.53031
37,9,3.53043
37,10,3.53076
37,11,3.53031
37,12,3.52014
37,13,3.51655
37,14,3.52014
37,15,3.51655
37,16,3.32684
37,17,3.53031
37,18,3.49677
37,19,3.52014
37,20,3.32684
37,21,3.32684
37,22,3.53031
37,23,3.52014
37,24,3.49677
37,25,3.53031
37,26,3.32684
37,27,3.52014
37,28,3.49677
37,29,3.52709
37,30,3.51655
37,31,3.32684
37,32,3.53031
37,33,3.52014
37,34,3.32684
37,35,3.53031
37,36,3.48074
37,37,0
37,38,3.52014
37,39,3.53031
37,40,3.32684
37,41,3.48074
37,42,3.48074
37,43,3.52014
37,44,3.53031
37,45,3.53031
37,46,3.52014
37,47,3.51655
37,48,3.32684
37,49,3.53031
37,50,3.52014
37,51,3.51655
37,52,3.32684
37,53,3.52812
37,54,3.51655
37,55,3.52014
37,56,3.32684
37,57,3.53031
37,58,3.53031
37,59,3.52014
37,60,3.12659
37,61,3.51469
37,62,3.53031
37,63,3.52014
37,64,3.32684
37,65,3.32684
37,66,3.53031
37,67,3.49677
37,68,3.52014
37,69,3.32684
37,70,3.53031
37,71,3.49677
38,5,3.32684
38,6,3.52014
38,7,3.48074
38,8,3.53031
38,9,3.53043
38,10,3.53076
38,11,3.53031
38,12,3.52014
38,13,3.51655
38,14,3.52014
38,15,3.51655
38,16,3.32684
38,17,3.53031
38,18,3.49677
38,19,3.52014
38,20,3.32684
38,21,3.32684
38,22,3.53031
38,23,3.52014
38,24,3.49677
38,25,3.53031
38,26,3.32684
38,27,3.52014
38,28,3.49677
38,29,3.52709
38,30,3.51655
38,31,3.32684
38,32,3.53031
38,33,3.52014
38,34,3.32684
38,35,3.53031
38,36,3.48074
38,37,3.52014
38,38,0
38,39,3.53031
38,40,3.32684
38,41,3.48074
38,42,3.48074
38,43,3.52014
38,44,3.53031
38,45,3.53031
38,46,3.52014
38,47,3.51655
38,48,3.32684
38,49,3.53031
38,50,3.52014
38,51,3.51655
38,52,3.32684
38,53,3.52812
38,54,3.51655
38,55,3.52014
38,56,3.32684
38,57,3.53031
38,58,3.53031
38,59,3.52014
38,60,3.12659
38,61,3.51469
38,62,3.53031
38,63,3.52014
38,64,3.32684
38,65,3.32684
38,66,3.53031
38,67,3.49677
38,68,3.52014
38,69,3.32684
38,70,3.53031
38,71,3.49677
39,5,3.3408
39,6,3.53031
39,7,3.49093
39,8,3.54077
39,9,3.5406
39,10,3.54096
39,11,3.54077
39,12,3.53031
39,13,3.52674
39,14,3.53031
39,15,3.52674
39,16,3.3408
39,17,3.54077
39,18,3.50696
39,19,3.53031
39,20,3.3408
39,21,3.3408
39,22,3.54077
39,23,3.53031
39,24,3.50696
39,25,3.54077
39,26,3.3408
39,27,3.53031
39,28,3.50696
39,29,3.54105
39,30,3.52674
39,31,3.3408
39,32,3.54077
39,33,3.53031
39,34,3.3408
39,35,3.54077
39,36,3.49093
39,37,3.53031
39,38,3.53031
39,39,0
39,40,3.3408
39,41,3.49093
39,42,3.49093
39,43,3.53031
39,44,3.54077
39,45,3.54077
39,46,3.53031
39,47,3.52674
39,48,3.3408
39,49,3.54077
39,50,3.53031
39,51,3.52674
39,52,3.3408
39,53,3.54077
39,54,3.52674
39,55,3.53031
39,56,3.3408
39,57,3.54077
39,58,3.54077
39,59,3.53031
39,60,3.14055
39,61,3.52866
39,62,3.54077
39,63,3.53031
39,64,3.3408
39,65,3.3408
39,66,3.54077
39,67,3.50696
39,68,3.53031
39,69,3.3408
39,70,3.54077
39,71,3.50696
40,5,3.1377
40,6,3.32684
40,7,3.28975
40,8,3.3408
40,9,3.33713
40,10,3.33977
40,11,3.3408
40,12,3.32684
40,13,3.32556
40,14,3.32684
40,15,3.32556
40,16,3.1377
40,17,3.3408
40,18,3.30578
40,19,3.32684
40,20,3.1377
40,21,3.1377
40,22,3.3408
40,23,3.32684
40,24,3.30578
40,25,3.3408
40,26,3.1377
40,27,3.32684
40,28,3.30578
40,29,3.33795
40,30,3.32556
40,31,3.1377
40,32,3.3408
40,33,3.32684
40,34,3.1377
40,35,3.3408
40,36,3.28975
40,37,3.32684
40,38,3.32684
40,39,3.3408
40,40,0
40,41,3.28975
40,42,3.28975
40,43,3.32684
40,44,3.3408
40,45,3.3408
40,46,3.32684
40,47,3.32556
40,48,3.1377
40,49,3.3408
40,50,3.32684
40,51,3.32556
40,52,3.1377
40,53,3.33024
40,54,3.32556
40,55,3.32684
40,56,3.1377
40,57,3.3408
40,58,3.3408
40,59,3.32684
40,60,2.93745
40,61,3.32556
40,62,3.3408
40,63,3.32684
40,64,3.1377
40,65,3.1377
40,66,3.3408
40,67,3.30578
40,68,3.32684
40,69,3.1377
40,70,3.3408
40,71,3.30578
41,5,3.28975
41,6,3.48074
41,7,3.36848
41,8,3.49093
41,9,3.49103
41,10,3.41851
41,11,3.49093
41,12,3.48074
41,13,3.4043
41,14,3.48074
41,15,3.4043
41,16,3.28975
41,17,3.49093
41,18,3.38452
41,19,3.48074
41,20,3.28975
41,21,3.28975
41,22,3.49093
41,23,3.48074
41,24,3.38452
41,25,3.49093
41,26,3.28975
41,27,3.48074
41,28,3.38452
41,29,3.49
41,30,3.4043
41,31,3.28975
41,32,3.49093
41,33,3.48074
41,34,3.28975
41,35,3.49093
41,36,3.36848
41,37,3.48074
41,38,3.48074
41,39,3.49093
41,40,3.28975
41,41,0
41,42,3.36848
41,43,3.48074
41,44,3.49093
41,45,3.49093
41,46,3.48074
41,47,3.4043
41,48,3.28975
41,49,3.49093
41,50,3.48074
41,51,3.4043
41,52,3.28975
41,53,3.49103
41,54,3.4043
41,55,3.48074
41,56,3.28975
41,57,3.49093
41,58,3.49093
41,59,3.48074
41,60,3.0895
41,61,3.4776
41,62,3.49093
41,63,3.48074
41,64,3.28975
41,65,3.28975
41,66,3.49093
41,67,3.38452
41,68,3.48074
41,69,3.28975
41,70,3.49093
41,71,3.38452
42,5,3.28975
42,6,3.48074
42,7,3.36848
42,8,3.49093
42,9,3.49103
42,10,3.41851
42,11,3.49093
42,12,3.48074
42,13,3.4043
42,14,3.48074
42,15,3.4043
42,16,3.28975
42,17,3.49093
42,18,3.38452
42,19,3.48074
42,20,3.28975
42,21,3.28975
42,22,3.49093
42,23,3.48074
42,24,3.38452
42,25,3.49093
42,26,3.28975
42,27,3.48074
42,28,3.38452
42,29,3.49
42,30,3.4043
42,31,3.28975
42,32,3.49093
42,33,3.48074
42,34,3.28975
42,35,3.49093
42,36,3.36848
42,37,3.48074
42,38,3.48074
42,39,3.49093
42,40,3.28975
42,41,3.36848
42,42,0
42,43,3.48074
42,44,3.49093
42,45,3.49093
42,46,3.48074
42,47,3.4043
42,48,3.28975
42,49,3.49093
42,50,3.48074
42,51,3.4043
42,52,3.28975
42,53,3.49103
42,54,3.4043
42,55,3.48074
42,56,3.28975
42,57,3.49093
42,58,3.49093
42,59,3.48074
42,60,3.0895
42,61,3.4776
42,62,3.49093
42,63,3.48074
42,64,3.28975
42,65,3.28975
42,66,3.49093
42,67,3.38452
42,68,3.48074
42,69,3.28975
42,70,3.49093
42,71,3.38452
43,5,3.32684
43,6,3.52014
43,7,3.48074
43,8,3.53031
43,9,3.53043
43,10,3.53076
43,11,3.53031
43,12,3.52014
43,13,3.51655
43,14,3.52014
43,15,3.51655
43,16,3.32684
43,17,3.53031
43,18,3.49677
43,19,3.52014
43,20,3.32684
43,21,3.32684
43,22,3.53031
43,23,3.52014
43,24,3.49677
43,25,3.53031
43,26,3.32684
43,27,3.52014
43,28,3.49677
43,29,3.52709
43,30,3.51655
43,31,3.32684
43,32,3.53031
43,33,3.52014
43,34,3.32684
43,35,3.53031
43,36,3.48074
43,37,3.52014
43,38,3.52014
43,39,3.53031
43,40,3.32684
43,41,3.48074
43,42,3.48074
43,43,0
43,44,3.53031
43,45,3.53031
43,46,3.52014
43,47,3.51655
43,48,3.32684
43,49,3.53031
43,50,3.52014
43,51,3.51655
43,52,3.32684
43,53,3.52812
43,54,3.51655
43,55,3.52014
43,56,3.32684
43,57,3.53031
43,58,3.53031
43,59,3.52014
43,60,3.12659
43,61,3.51469
43,62,3.53031
43,63,3.52014
43,64,3.32684
43,65,3.32684
43,66,3.53031
43,67,3.49677
43,68,3.52014
43,69,3.32684
43,70,3.53031
43,71,3.49677
44,5,3.3408
44,6,3.53031
44,7,3.49093
44,8,3.54077
44,9,3.5406
44,10,3.54096
44,11,3.54077
44,12,3.53031
44,13,3.52674
44,14,3.53031
44,15,3.52674
44,16,3.3408
44,17,3.54077
44,18,3.50696
44,19,3.53031
44,20,3.3408
44,21,3.3408
44,22,3.54077
44,23,3.53031
44,24,3.50696
44,25,3.54077
44,26,3.3408
44,27,3.53031
44,28,3.50696
44,29,3.54105
44,30,3.52674
44,31,3.3408
44,32,3.54077
44,33,3.53031
44,34,3.3408
44,35,3.54077
44,36,3.49093
44,37,3.53031
44,38,3.53031
44,39,3.54077
44,40,3.3408
44,41,3.49093
44,42,3.49093
44,43,3.53031
44,44,0
44,45,3.54077
44,46,3.53031
44,47,3.52674
44,48,3.3408
44,49,3.54077
44,50,3.53031
44,51,3.52674
44,52,3.3408
44,53,3.54077
44,54,3.52674
44,55,3.53031
44,56,3.3408
44,57,3.54077
44,58,3.54077
44,59,3.53031
44,60,3.14055
44,61,3.52866
44,62,3.54077
44,63,3.53031
44,64,3.3408
44,65,3.3408
44,66,3.54077
44,67,3.50696
44,68,3.53031
44,69,3.3408
44,70,3.54077
44,71,3.50696
45,5,3.3408
45,6,3.53031
45,7,3.49093
45,8,3.54077
45,9,3.5406
45,10,3.54096
45,11,3.54077
45,12,3.53031
45,13,3.52674
45,14,3.53031
45,15,3.52674
45,16,3.3408
45,17,3.54077
45,18,3.50696
45,19,3.53031
45,20,3.3408
45,21,3.3408
45,22,3.54077
45,23,3.53031
45,24,3.50696
45,25,3.54077
45,26,3.3408
45,27,3.53031
45,28,3.50696
45,29,3.54105
45,30,3.52674
45,31,3.3408
45,32,3.54077
45,33,3.53031
45,34,3.3408
45,35,3.54077
45,36,3.49093
45,37,3.53031
45,38,3.53031
45,39,3.54077
45,40,3.3408
45,41,3.49093
45,42,3.49093
45,43,3.53031
45,44,3.54077
45,45,0
45,46,3.53031
45,47,3.52674
45,48,3.3408
45,49,3.54077
45,50,3.53031
45,51,3.52674
45,52,3.3408
45,53,3.54077
45,54,3.52674
45,55,3.53031
45,56,3.3408
45,57,3.54077
45,58,3.54077
45,59,3.53031
45,60,3.14055
45,61,3.52866
45,62,3.54077
45,63,3.53031
45,64,3.3408
45,65,3.3408
45,66,3.54077
45,67,3.50696
45,68,3.53031
45,69,3.3408
45,70,3.54077
45,71,3.50696
46,5,3.32684
46,6,3.52014
46,7,3.48074
46,8,3.53031
46,9,3.53043
46,10,3.53076
46,11,3.53031
46,12,3.52014
46,13,3.51655
46,14,3.52014
46,15,3.51655
46,16,3.32684
46,17,3.53031
46,18,3.49677
46,19,3.52014
46,20,3.32684
46,21,3.32684
46,22,3.53031
46,23,3.52014
46,24,3.49677
46,25,3.53031
46,26,3.32684
46,27,3.52014
46,28,3.49677
46,29,3.52709
46,30,3.51655
46,31,3.32684
46,32,3.53031
46,33,3.52014
46,34,3.32684
46,35,3.53031
46,36,3.48074
46,37,3.52014
46,38,3.52014
46,39,3.53031
46,40,3.32684
46,41,3.48074
46,42,3.48074
46,43,3.52014
46,44,3.53031
46,45,3.53031
46,46,0
46,47,3.51655
46,48,3.32684
46,49,3.53031
46,50,3.52014
46,51,3.51655
46,52,3.32684
46,53,3.52812
46,54,3.51655
46,55,3.52014
46,56,3.32684
46,57,3.53031
46,58,3.53031
46,59,3.52014
46,60,3.12659
46,61,3.51469
46,62,3.53031
46,63,3.52014
46,64,3.32684
46,65,3.32684
46,66,3.53031
46,67,3.49677
46,68,3.52014
46,69,3.32684
46,70,3.53031
46,71,3.49677
47,5,3.32556
47,6,3.51655
47,7,3.4043
47,8,3.52674
47,9,3.52684
47,10,3.45433
47,11,3.52674
47,12,3.51655
47,13,3.44012
47,14,3.51655
47,15,3.44012
47,16,3.32556
47,17,3.52674
47,18,3.42034
47,19,3.51655
47,20,3.32556
47,21,3.32556
47,22,3.52674
47,23,3.51655
47,24,3.42034
47,25,3.52674
47,26,3.32556
47,27,3.51655
47,28,3.42034
47,29,3.52581
47,30,3.44012
47,31,3.32556
47,32,3.52674
47,33,3.51655
47,34,3.32556
47,35,3.52674
47,36,3.4043
47,37,3.51655
47,38,3.51655
47,39,3.52674
47,40,3.32556
47,41,3.4043
47,42,3.4043
47,43,3.51655
47,44,3.52674
47,45,3.52674
47,46,3.51655
47,47,0
47,48,3.32556
47,49,3.52674
47,50,3.51655
47,51,3.44012
47,52,3.32556
47,53,3.52684
47,54,3.44012
47,55,3.51655
47,56,3.32556
47,57,3.52674
47,58,3.52674
47,59,3.51655
47,60,3.12531
47,61,3.51342
47,62,3.52674
47,63,3.51655
47,64,3.32556
47,65,3.32556
47,66,3.52674
47,67,3.42034
47,68,3.51655
47,69,3.32556
47,70,3.52674
47,71,3.42034
48,5,3.1377
48,6,3.32684
48,7,3.28975
48,8,3.3408
48,9,3.33713
48,10,3.33977
48,11,3.3408
48,12,3.32684
48,13,3.32556
48,14,3.32684
48,15,3.32556
48,16,3.1377
48,17,3.3408
48,18,3.30578
48,19,3.32684
48,20,3.1377
48,21,3.1377
48,22,3.3408
48,23,3.32684
48,24,3.30578
48,25,3.3408
48,26,3.1377
48,27,3.32684
48,28,3.30578
48,29,3.33795
48,30,3.32556
48,31,3.1377
48,32,3.3408
48,33,3.32684
48,34,3.1377
48,35,3.3408
48,36,3.28975
48,37,3.32684
48,38,3.32684
48,39,3.3408
48,40,3.1377
48,41,3.28975
48,42,3.28975
48,43,3.32684
48,44,3.3408
48,45,3.3408
48,46,3.32684
48,47,3.32556
48,48,0
48,49,3.3408
48,50,3.32684
48,51,3.32556
48,52,3.1377
48,53,3.33024
48,54,3.32556
48,55,3.32684
48,56,3.1377
48,57,3.3408
48,58,3.3408
48,59,3.32684
48,60,2.93745
48,61,3.32556
48,62,3.3408
48,63,3.32684
48,64,3.1377
48,65,3.1377
48,66,3.3408
48,67,3.30578
48,68,3.32684
48,69,3.1377
48,70,3.3408
48,71,3.30578
49,5,3.3408
49,6,3.53031
49,7,3.49093
49,8,3.54077
49,9,3.5406
49,10,3.54096
49,11,3.54077
49,12,3.53031
49,13,3.52674
49,14,3.53031
49,15,3.52674
49,16,3.3408
49,17,3.54077
49,18,3.50696
49,19,3.53031
49,20,3.3408
49,21,3.3408
49,22,3.54077
49,23,3.53031
49,24,3.50696
49,25,3.54077
49,26,3.3408
49,27,3.53031
49,28,3.50696
49,29,3.54105
49,30,3.52674
49,31,3.3408
49,32,3.54077
49,33,3.53031
49,34,3.3408
49,35,3.54077
49,36,3.49093
49,37,3.53031
49,38,3.53031
49,39,3.54077
49,40,3.3408
49,41,3.49093
49,42,3.49093
49,43,3.53031
49,44,3.54077
49,45,3.54077
49,46,3.53031
49,47,3.52674
49,48,3.3408
49,49,0
49,50,3.53031
49,51,3.52674
49,52,3.3408
49,53,3.54077
49,54,3.52674
49,55,3.53031
49,56,3.3408
49,57,3.54077
49,58,3.54077
49,59,3.53031
49,60,3.14055
49,61,3.52866
49,62,3.54077
49,63,3.53031
49,64,3.3408
49,65,3.3408
49,66,3.54077
49,67,3.50696
49,68,3.53031
49,69,3.3408
49,70,3.54077
49,71,3.50696
50,5,3.32684
50,6,3.52014
50,7,3.48074
50,8,3.53031
50,9,3.53043
50,10,3.53076
50,11,3.53031
50,12,3.52014
50,13,3.51655
50,14,3.52014
50,15,3.51655
50,16,3.32684
50,17,3.53031
50,18,3.49677
50,19,3.52014
50,20,3.32684
50,21,3.32684
50,22,3.53031
50,23,3.52014
50,24,3.49677
50,25,3.53031
50,26,3.32684
50,27,3.52014
50,28,3.49677
50,29,3.52709
50,30,3.51655
50,31,3.32684
50,32,3.53031
50,33,3.52014
50,34,3.32684
50,35,3.53031
50,36,3.48074
50,37,3.52014
50,38,3.52014
50,39,3.53031
50,40,3.32684
50,41,3.48074
50,42,3.48074
50,43,3.52014
50,44,3.53031
50,45,3.53031
50,46,3.52014
50,47,3.51655
50,48,3.32684
50,49,3.53031
50,50,0
50,51,3.51655
50,52,3.32684
50,53,3.52812
50,54,3.51655
50,55,3.52014
50,56,3.32684
50,57,3.53031
50,58,3.53031
50,59,3.52014
50,60,3.12659
50,61,3.51469
50,62,3.53031
50,63,3.52014
50,64,3.32684
50,65,3.32684
50,66,3.53031
50,67,3.49677
50,68,3.52014
50,69,3.32684
50,70,3.53031
50,71,3.49677
51,5,3.32556
51,6,3.51655
51,7,3.4043
51,8,3.52674
51,9,3.52684
51,10,3.45433
51,11,3.52674
51,12,3.51655
51,13,3.44012
51,14,3.51655
51,15,3.44012
51,16,3.32556
51,17,3.52674
51,18,3.42034
51,19,3.51655
51,20,3.32556
51,21,3.32556
51,22,3.52674
51,23,3.51655
51,24,3.42034
51,25,3.52674
51,26,3.32556
51,27,3.51655
51,28,3.42034
51,29,3.52581
